Consumption (kWh), Start, End
0.21600000000000000000, 2024-01-23T11:00:00+00:00, 2024-01-23T11:30:00+00:00
0.12100000000000000000, 2024-01-23T11:30:00+00:00, 2024-01-23T12:00:00+00:00
0.11600000000000000000, 2024-01-23T12:00:00+00:00, 2024-01-23T12:30:00+00:00
0.11700000000000000000, 2024-01-23T12:30:00+00:00, 2024-01-23T13:00:00+00:00
0.13600000000000000000, 2024-01-23T13:00:00+00:00, 2024-01-23T13:30:00+00:00
0.37600000000000000000, 2024-01-23T13:30:00+00:00, 2024-01-23T14:00:00+00:00
0.14800000000000000000, 2024-01-23T14:00:00+00:00, 2024-01-23T14:30:00+00:00
0.20400000000000000000, 2024-01-23T14:30:00+00:00, 2024-01-23T15:00:00+00:00
0.28700000000000000000, 2024-01-23T15:00:00+00:00, 2024-01-23T15:30:00+00:00
0.17500000000000000000, 2024-01-23T15:30:00+00:00, 2024-01-23T16:00:00+00:00
0.22300000000000000000, 2024-01-23T16:00:00+00:00, 2024-01-23T16:30:00+00:00
0.27900000000000000000, 2024-01-23T16:30:00+00:00, 2024-01-23T17:00:00+00:00
0.25200000000000000000, 2024-01-23T17:00:00+00:00, 2024-01-23T17:30:00+00:00
0.31900000000000000000, 2024-01-23T17:30:00+00:00, 2024-01-23T18:00:00+00:00
0.41600000000000000000, 2024-01-23T18:00:00+00:00, 2024-01-23T18:30:00+00:00
0.21400000000000000000, 2024-01-23T18:30:00+00:00, 2024-01-23T19:00:00+00:00
0.14200000000000000000, 2024-01-23T19:00:00+00:00, 2024-01-23T19:30:00+00:00
0.15800000000000000000, 2024-01-23T19:30:00+00:00, 2024-01-23T20:00:00+00:00
0.08200000000000000000, 2024-01-23T20:00:00+00:00, 2024-01-23T20:30:00+00:00
0.15600000000000000000, 2024-01-23T20:30:00+00:00, 2024-01-23T21:00:00+00:00
0.17800000000000000000, 2024-01-23T21:00:00+00:00, 2024-01-23T21:30:00+00:00
0.16400000000000000000, 2024-01-23T21:30:00+00:00, 2024-01-23T22:00:00+00:00
1.8480000000000000, 2024-01-23T22:00:00+00:00, 2024-01-23T22:30:00+00:00
0.40400000000000000000, 2024-01-23T22:30:00+00:00, 2024-01-23T23:00:00+00:00
0.17000000000000000000, 2024-01-23T23:00:00+00:00, 2024-01-23T23:30:00+00:00
0.17800000000000000000, 2024-01-23T23:30:00+00:00, 2024-01-24T00:00:00+00:00
0.11100000000000000000, 2024-01-24T00:00:00+00:00, 2024-01-24T00:30:00+00:00
0.07700000000000000000, 2024-01-24T00:30:00+00:00, 2024-01-24T01:00:00+00:00
0.06700000000000000000, 2024-01-24T01:00:00+00:00, 2024-01-24T01:30:00+00:00
0.05900000000000000000, 2024-01-24T01:30:00+00:00, 2024-01-24T02:00:00+00:00
0.08100000000000000000, 2024-01-24T02:00:00+00:00, 2024-01-24T02:30:00+00:00
0.05800000000000000000, 2024-01-24T02:30:00+00:00, 2024-01-24T03:00:00+00:00
0.05900000000000000000, 2024-01-24T03:00:00+00:00, 2024-01-24T03:30:00+00:00
0.07800000000000000000, 2024-01-24T03:30:00+00:00, 2024-01-24T04:00:00+00:00
0.05900000000000000000, 2024-01-24T04:00:00+00:00, 2024-01-24T04:30:00+00:00
0.06300000000000000000, 2024-01-24T04:30:00+00:00, 2024-01-24T05:00:00+00:00
0.07800000000000000000, 2024-01-24T05:00:00+00:00, 2024-01-24T05:30:00+00:00
0.06100000000000000000, 2024-01-24T05:30:00+00:00, 2024-01-24T06:00:00+00:00
0.11500000000000000000, 2024-01-24T06:00:00+00:00, 2024-01-24T06:30:00+00:00
0.11100000000000000000, 2024-01-24T06:30:00+00:00, 2024-01-24T07:00:00+00:00
0.10200000000000000000, 2024-01-24T07:00:00+00:00, 2024-01-24T07:30:00+00:00
0.11700000000000000000, 2024-01-24T07:30:00+00:00, 2024-01-24T08:00:00+00:00
0.06600000000000000000, 2024-01-24T08:00:00+00:00, 2024-01-24T08:30:00+00:00
0.06300000000000000000, 2024-01-24T08:30:00+00:00, 2024-01-24T09:00:00+00:00
0.20100000000000000000, 2024-01-24T09:00:00+00:00, 2024-01-24T09:30:00+00:00
0.11600000000000000000, 2024-01-24T09:30:00+00:00, 2024-01-24T10:00:00+00:00
0.14900000000000000000, 2024-01-24T10:00:00+00:00, 2024-01-24T10:30:00+00:00
0.32100000000000000000, 2024-01-24T10:30:00+00:00, 2024-01-24T11:00:00+00:00
0.13300000000000000000, 2024-01-24T11:00:00+00:00, 2024-01-24T11:30:00+00:00
0.19100000000000000000, 2024-01-24T11:30:00+00:00, 2024-01-24T12:00:00+00:00
0.13800000000000000000, 2024-01-24T12:00:00+00:00, 2024-01-24T12:30:00+00:00
0.18800000000000000000, 2024-01-24T12:30:00+00:00, 2024-01-24T13:00:00+00:00
0.15500000000000000000, 2024-01-24T13:00:00+00:00, 2024-01-24T13:30:00+00:00
0.18300000000000000000, 2024-01-24T13:30:00+00:00, 2024-01-24T14:00:00+00:00
0.16700000000000000000, 2024-01-24T14:00:00+00:00, 2024-01-24T14:30:00+00:00
0.22900000000000000000, 2024-01-24T14:30:00+00:00, 2024-01-24T15:00:00+00:00
0.29400000000000000000, 2024-01-24T15:00:00+00:00, 2024-01-24T15:30:00+00:00
0.17900000000000000000, 2024-01-24T15:30:00+00:00, 2024-01-24T16:00:00+00:00
0.16800000000000000000, 2024-01-24T16:00:00+00:00, 2024-01-24T16:30:00+00:00
0.28200000000000000000, 2024-01-24T16:30:00+00:00, 2024-01-24T17:00:00+00:00
0.32400000000000000000, 2024-01-24T17:00:00+00:00, 2024-01-24T17:30:00+00:00
0.38500000000000000000, 2024-01-24T17:30:00+00:00, 2024-01-24T18:00:00+00:00
0.11200000000000000000, 2024-01-24T18:00:00+00:00, 2024-01-24T18:30:00+00:00
0.10500000000000000000, 2024-01-24T18:30:00+00:00, 2024-01-24T19:00:00+00:00
0.13700000000000000000, 2024-01-24T19:00:00+00:00, 2024-01-24T19:30:00+00:00
0.12300000000000000000, 2024-01-24T19:30:00+00:00, 2024-01-24T20:00:00+00:00
0.10200000000000000000, 2024-01-24T20:00:00+00:00, 2024-01-24T20:30:00+00:00
0.24700000000000000000, 2024-01-24T20:30:00+00:00, 2024-01-24T21:00:00+00:00
0.07800000000000000000, 2024-01-24T21:00:00+00:00, 2024-01-24T21:30:00+00:00
0.14400000000000000000, 2024-01-24T21:30:00+00:00, 2024-01-24T22:00:00+00:00
0.36400000000000000000, 2024-01-24T22:00:00+00:00, 2024-01-24T22:30:00+00:00
1.4030000000000000, 2024-01-24T22:30:00+00:00, 2024-01-24T23:00:00+00:00
0.16300000000000000000, 2024-01-24T23:00:00+00:00, 2024-01-24T23:30:00+00:00
0.15300000000000000000, 2024-01-24T23:30:00+00:00, 2024-01-25T00:00:00+00:00
0.13200000000000000000, 2024-01-25T00:00:00+00:00, 2024-01-25T00:30:00+00:00
0.06900000000000000000, 2024-01-25T00:30:00+00:00, 2024-01-25T01:00:00+00:00
0.07100000000000000000, 2024-01-25T01:00:00+00:00, 2024-01-25T01:30:00+00:00
0.08300000000000000000, 2024-01-25T01:30:00+00:00, 2024-01-25T02:00:00+00:00
0.06700000000000000000, 2024-01-25T02:00:00+00:00, 2024-01-25T02:30:00+00:00
0.07700000000000000000, 2024-01-25T02:30:00+00:00, 2024-01-25T03:00:00+00:00
0.07400000000000000000, 2024-01-25T03:00:00+00:00, 2024-01-25T03:30:00+00:00
0.06600000000000000000, 2024-01-25T03:30:00+00:00, 2024-01-25T04:00:00+00:00
0.08100000000000000000, 2024-01-25T04:00:00+00:00, 2024-01-25T04:30:00+00:00
0.07100000000000000000, 2024-01-25T04:30:00+00:00, 2024-01-25T05:00:00+00:00
0.07600000000000000000, 2024-01-25T05:00:00+00:00, 2024-01-25T05:30:00+00:00
0.08200000000000000000, 2024-01-25T05:30:00+00:00, 2024-01-25T06:00:00+00:00
0.11900000000000000000, 2024-01-25T06:00:00+00:00, 2024-01-25T06:30:00+00:00
0.10600000000000000000, 2024-01-25T06:30:00+00:00, 2024-01-25T07:00:00+00:00
0.12700000000000000000, 2024-01-25T07:00:00+00:00, 2024-01-25T07:30:00+00:00
0.07600000000000000000, 2024-01-25T07:30:00+00:00, 2024-01-25T08:00:00+00:00
0.07500000000000000000, 2024-01-25T08:00:00+00:00, 2024-01-25T08:30:00+00:00
0.07500000000000000000, 2024-01-25T08:30:00+00:00, 2024-01-25T09:00:00+00:00
0.07100000000000000000, 2024-01-25T09:00:00+00:00, 2024-01-25T09:30:00+00:00
0.08300000000000000000, 2024-01-25T09:30:00+00:00, 2024-01-25T10:00:00+00:00
0.24000000000000000000, 2024-01-25T10:00:00+00:00, 2024-01-25T10:30:00+00:00
0.24700000000000000000, 2024-01-25T10:30:00+00:00, 2024-01-25T11:00:00+00:00
0.30400000000000000000, 2024-01-25T11:00:00+00:00, 2024-01-25T11:30:00+00:00
0.21400000000000000000, 2024-01-25T11:30:00+00:00, 2024-01-25T12:00:00+00:00
0.27900000000000000000, 2024-01-25T12:00:00+00:00, 2024-01-25T12:30:00+00:00
0.11000000000000000000, 2024-01-25T12:30:00+00:00, 2024-01-25T13:00:00+00:00
0.07200000000000000000, 2024-01-25T13:00:00+00:00, 2024-01-25T13:30:00+00:00
0.07500000000000000000, 2024-01-25T13:30:00+00:00, 2024-01-25T14:00:00+00:00
0.44100000000000000000, 2024-01-25T14:00:00+00:00, 2024-01-25T14:30:00+00:00
0.09400000000000000000, 2024-01-25T14:30:00+00:00, 2024-01-25T15:00:00+00:00
0.06000000000000000000, 2024-01-25T15:00:00+00:00, 2024-01-25T15:30:00+00:00
0.06900000000000000000, 2024-01-25T15:30:00+00:00, 2024-01-25T16:00:00+00:00
0.07400000000000000000, 2024-01-25T16:00:00+00:00, 2024-01-25T16:30:00+00:00
0.11200000000000000000, 2024-01-25T16:30:00+00:00, 2024-01-25T17:00:00+00:00
0.24200000000000000000, 2024-01-25T17:00:00+00:00, 2024-01-25T17:30:00+00:00
0.20500000000000000000, 2024-01-25T17:30:00+00:00, 2024-01-25T18:00:00+00:00
1.3970000000000000, 2024-01-25T18:00:00+00:00, 2024-01-25T18:30:00+00:00
1.4640000000000000, 2024-01-25T18:30:00+00:00, 2024-01-25T19:00:00+00:00
0.43400000000000000000, 2024-01-25T19:00:00+00:00, 2024-01-25T19:30:00+00:00
1.5820000000000000, 2024-01-25T19:30:00+00:00, 2024-01-25T20:00:00+00:00
0.29300000000000000000, 2024-01-25T20:00:00+00:00, 2024-01-25T20:30:00+00:00
0.35000000000000000000, 2024-01-25T20:30:00+00:00, 2024-01-25T21:00:00+00:00
0.16700000000000000000, 2024-01-25T21:00:00+00:00, 2024-01-25T21:30:00+00:00
0.18200000000000000000, 2024-01-25T21:30:00+00:00, 2024-01-25T22:00:00+00:00
0.17300000000000000000, 2024-01-25T22:00:00+00:00, 2024-01-25T22:30:00+00:00
0.13100000000000000000, 2024-01-25T22:30:00+00:00, 2024-01-25T23:00:00+00:00
0.08200000000000000000, 2024-01-25T23:00:00+00:00, 2024-01-25T23:30:00+00:00
0.08800000000000000000, 2024-01-25T23:30:00+00:00, 2024-01-26T00:00:00+00:00
0.07300000000000000000, 2024-01-26T00:00:00+00:00, 2024-01-26T00:30:00+00:00
0.08200000000000000000, 2024-01-26T00:30:00+00:00, 2024-01-26T01:00:00+00:00
0.07300000000000000000, 2024-01-26T01:00:00+00:00, 2024-01-26T01:30:00+00:00
0.07300000000000000000, 2024-01-26T01:30:00+00:00, 2024-01-26T02:00:00+00:00
0.08100000000000000000, 2024-01-26T02:00:00+00:00, 2024-01-26T02:30:00+00:00
0.06000000000000000000, 2024-01-26T02:30:00+00:00, 2024-01-26T03:00:00+00:00
0.07300000000000000000, 2024-01-26T03:00:00+00:00, 2024-01-26T03:30:00+00:00
0.06300000000000000000, 2024-01-26T03:30:00+00:00, 2024-01-26T04:00:00+00:00
0.07200000000000000000, 2024-01-26T04:00:00+00:00, 2024-01-26T04:30:00+00:00
0.06900000000000000000, 2024-01-26T04:30:00+00:00, 2024-01-26T05:00:00+00:00
0.06000000000000000000, 2024-01-26T05:00:00+00:00, 2024-01-26T05:30:00+00:00
0.07600000000000000000, 2024-01-26T05:30:00+00:00, 2024-01-26T06:00:00+00:00
0.11200000000000000000, 2024-01-26T06:00:00+00:00, 2024-01-26T06:30:00+00:00
0.11300000000000000000, 2024-01-26T06:30:00+00:00, 2024-01-26T07:00:00+00:00
0.10400000000000000000, 2024-01-26T07:00:00+00:00, 2024-01-26T07:30:00+00:00
0.08300000000000000000, 2024-01-26T07:30:00+00:00, 2024-01-26T08:00:00+00:00
0.16300000000000000000, 2024-01-26T08:00:00+00:00, 2024-01-26T08:30:00+00:00
0.06000000000000000000, 2024-01-26T08:30:00+00:00, 2024-01-26T09:00:00+00:00
0.07900000000000000000, 2024-01-26T09:00:00+00:00, 2024-01-26T09:30:00+00:00
0.10200000000000000000, 2024-01-26T09:30:00+00:00, 2024-01-26T10:00:00+00:00
0.16300000000000000000, 2024-01-26T10:00:00+00:00, 2024-01-26T10:30:00+00:00
0.24700000000000000000, 2024-01-26T10:30:00+00:00, 2024-01-26T11:00:00+00:00
0.17800000000000000000, 2024-01-26T11:00:00+00:00, 2024-01-26T11:30:00+00:00
0.23700000000000000000, 2024-01-26T11:30:00+00:00, 2024-01-26T12:00:00+00:00
1.8330000000000000, 2024-01-26T12:00:00+00:00, 2024-01-26T12:30:00+00:00
0.17800000000000000000, 2024-01-26T12:30:00+00:00, 2024-01-26T13:00:00+00:00
0.44300000000000000000, 2024-01-26T13:00:00+00:00, 2024-01-26T13:30:00+00:00
0.59800000000000000000, 2024-01-26T13:30:00+00:00, 2024-01-26T14:00:00+00:00
0.28100000000000000000, 2024-01-26T14:00:00+00:00, 2024-01-26T14:30:00+00:00
0.14400000000000000000, 2024-01-26T14:30:00+00:00, 2024-01-26T15:00:00+00:00
0.08000000000000000000, 2024-01-26T15:00:00+00:00, 2024-01-26T15:30:00+00:00
0.13000000000000000000, 2024-01-26T15:30:00+00:00, 2024-01-26T16:00:00+00:00
0.20200000000000000000, 2024-01-26T16:00:00+00:00, 2024-01-26T16:30:00+00:00
0.30800000000000000000, 2024-01-26T16:30:00+00:00, 2024-01-26T17:00:00+00:00
1.9590000000000000, 2024-01-26T17:00:00+00:00, 2024-01-26T17:30:00+00:00
1.0190000000000000, 2024-01-26T17:30:00+00:00, 2024-01-26T18:00:00+00:00
0.57600000000000000000, 2024-01-26T18:00:00+00:00, 2024-01-26T18:30:00+00:00
0.27200000000000000000, 2024-01-26T18:30:00+00:00, 2024-01-26T19:00:00+00:00
0.14000000000000000000, 2024-01-26T19:00:00+00:00, 2024-01-26T19:30:00+00:00
0.11400000000000000000, 2024-01-26T19:30:00+00:00, 2024-01-26T20:00:00+00:00
0.13700000000000000000, 2024-01-26T20:00:00+00:00, 2024-01-26T20:30:00+00:00
0.12500000000000000000, 2024-01-26T20:30:00+00:00, 2024-01-26T21:00:00+00:00
0.13400000000000000000, 2024-01-26T21:00:00+00:00, 2024-01-26T21:30:00+00:00
0.12500000000000000000, 2024-01-26T21:30:00+00:00, 2024-01-26T22:00:00+00:00
0.09300000000000000000, 2024-01-26T22:00:00+00:00, 2024-01-26T22:30:00+00:00
0.13100000000000000000, 2024-01-26T22:30:00+00:00, 2024-01-26T23:00:00+00:00
0.07500000000000000000, 2024-01-26T23:00:00+00:00, 2024-01-26T23:30:00+00:00
0.11200000000000000000, 2024-01-26T23:30:00+00:00, 2024-01-27T00:00:00+00:00
0.09800000000000000000, 2024-01-27T00:00:00+00:00, 2024-01-27T00:30:00+00:00
0.06500000000000000000, 2024-01-27T00:30:00+00:00, 2024-01-27T01:00:00+00:00
0.12400000000000000000, 2024-01-27T01:00:00+00:00, 2024-01-27T01:30:00+00:00
0.11000000000000000000, 2024-01-27T01:30:00+00:00, 2024-01-27T02:00:00+00:00
2.8960000000000000, 2024-01-27T02:00:00+00:00, 2024-01-27T02:30:00+00:00
0.51900000000000000000, 2024-01-27T02:30:00+00:00, 2024-01-27T03:00:00+00:00
0.16000000000000000000, 2024-01-27T03:00:00+00:00, 2024-01-27T03:30:00+00:00
0.12100000000000000000, 2024-01-27T03:30:00+00:00, 2024-01-27T04:00:00+00:00
0.12000000000000000000, 2024-01-27T04:00:00+00:00, 2024-01-27T04:30:00+00:00
0.08100000000000000000, 2024-01-27T04:30:00+00:00, 2024-01-27T05:00:00+00:00
0.13100000000000000000, 2024-01-27T05:00:00+00:00, 2024-01-27T05:30:00+00:00
0.07600000000000000000, 2024-01-27T05:30:00+00:00, 2024-01-27T06:00:00+00:00
0.12300000000000000000, 2024-01-27T06:00:00+00:00, 2024-01-27T06:30:00+00:00
0.08200000000000000000, 2024-01-27T06:30:00+00:00, 2024-01-27T07:00:00+00:00
0.10500000000000000000, 2024-01-27T07:00:00+00:00, 2024-01-27T07:30:00+00:00
0.12000000000000000000, 2024-01-27T07:30:00+00:00, 2024-01-27T08:00:00+00:00
0.10300000000000000000, 2024-01-27T08:00:00+00:00, 2024-01-27T08:30:00+00:00
0.19000000000000000000, 2024-01-27T08:30:00+00:00, 2024-01-27T09:00:00+00:00
0.07600000000000000000, 2024-01-27T09:00:00+00:00, 2024-01-27T09:30:00+00:00
0.10800000000000000000, 2024-01-27T09:30:00+00:00, 2024-01-27T10:00:00+00:00
0.47300000000000000000, 2024-01-27T10:00:00+00:00, 2024-01-27T10:30:00+00:00
0.82600000000000000000, 2024-01-27T10:30:00+00:00, 2024-01-27T11:00:00+00:00
0.64000000000000000000, 2024-01-27T11:00:00+00:00, 2024-01-27T11:30:00+00:00
0.50400000000000000000, 2024-01-27T11:30:00+00:00, 2024-01-27T12:00:00+00:00
0.35100000000000000000, 2024-01-27T12:00:00+00:00, 2024-01-27T12:30:00+00:00
0.33900000000000000000, 2024-01-27T12:30:00+00:00, 2024-01-27T13:00:00+00:00
0.19600000000000000000, 2024-01-27T13:00:00+00:00, 2024-01-27T13:30:00+00:00
0.14900000000000000000, 2024-01-27T13:30:00+00:00, 2024-01-27T14:00:00+00:00
0.77300000000000000000, 2024-01-27T14:00:00+00:00, 2024-01-27T14:30:00+00:00
0.93100000000000000000, 2024-01-27T14:30:00+00:00, 2024-01-27T15:00:00+00:00
0.62700000000000000000, 2024-01-27T15:00:00+00:00, 2024-01-27T15:30:00+00:00
0.21700000000000000000, 2024-01-27T15:30:00+00:00, 2024-01-27T16:00:00+00:00
0.19400000000000000000, 2024-01-27T16:00:00+00:00, 2024-01-27T16:30:00+00:00
0.16700000000000000000, 2024-01-27T16:30:00+00:00, 2024-01-27T17:00:00+00:00
0.18600000000000000000, 2024-01-27T17:00:00+00:00, 2024-01-27T17:30:00+00:00
0.33400000000000000000, 2024-01-27T17:30:00+00:00, 2024-01-27T18:00:00+00:00
0.29900000000000000000, 2024-01-27T18:00:00+00:00, 2024-01-27T18:30:00+00:00
0.20700000000000000000, 2024-01-27T18:30:00+00:00, 2024-01-27T19:00:00+00:00
0.17700000000000000000, 2024-01-27T19:00:00+00:00, 2024-01-27T19:30:00+00:00
0.18600000000000000000, 2024-01-27T19:30:00+00:00, 2024-01-27T20:00:00+00:00
0.16000000000000000000, 2024-01-27T20:00:00+00:00, 2024-01-27T20:30:00+00:00
0.15400000000000000000, 2024-01-27T20:30:00+00:00, 2024-01-27T21:00:00+00:00
0.13800000000000000000, 2024-01-27T21:00:00+00:00, 2024-01-27T21:30:00+00:00
0.13700000000000000000, 2024-01-27T21:30:00+00:00, 2024-01-27T22:00:00+00:00
1.0430000000000000, 2024-01-27T22:00:00+00:00, 2024-01-27T22:30:00+00:00
0.16200000000000000000, 2024-01-27T22:30:00+00:00, 2024-01-27T23:00:00+00:00
0.17800000000000000000, 2024-01-27T23:00:00+00:00, 2024-01-27T23:30:00+00:00
0.10400000000000000000, 2024-01-27T23:30:00+00:00, 2024-01-28T00:00:00+00:00
0.07800000000000000000, 2024-01-28T00:00:00+00:00, 2024-01-28T00:30:00+00:00
0.07200000000000000000, 2024-01-28T00:30:00+00:00, 2024-01-28T01:00:00+00:00
0.05800000000000000000, 2024-01-28T01:00:00+00:00, 2024-01-28T01:30:00+00:00
0.07500000000000000000, 2024-01-28T01:30:00+00:00, 2024-01-28T02:00:00+00:00
0.06400000000000000000, 2024-01-28T02:00:00+00:00, 2024-01-28T02:30:00+00:00
0.06500000000000000000, 2024-01-28T02:30:00+00:00, 2024-01-28T03:00:00+00:00
0.06600000000000000000, 2024-01-28T03:00:00+00:00, 2024-01-28T03:30:00+00:00
0.06300000000000000000, 2024-01-28T03:30:00+00:00, 2024-01-28T04:00:00+00:00
0.07300000000000000000, 2024-01-28T04:00:00+00:00, 2024-01-28T04:30:00+00:00
0.05900000000000000000, 2024-01-28T04:30:00+00:00, 2024-01-28T05:00:00+00:00
0.06300000000000000000, 2024-01-28T05:00:00+00:00, 2024-01-28T05:30:00+00:00
0.07900000000000000000, 2024-01-28T05:30:00+00:00, 2024-01-28T06:00:00+00:00
0.10700000000000000000, 2024-01-28T06:00:00+00:00, 2024-01-28T06:30:00+00:00
0.10500000000000000000, 2024-01-28T06:30:00+00:00, 2024-01-28T07:00:00+00:00
0.11400000000000000000, 2024-01-28T07:00:00+00:00, 2024-01-28T07:30:00+00:00
0.10300000000000000000, 2024-01-28T07:30:00+00:00, 2024-01-28T08:00:00+00:00
0.07800000000000000000, 2024-01-28T08:00:00+00:00, 2024-01-28T08:30:00+00:00
0.06700000000000000000, 2024-01-28T08:30:00+00:00, 2024-01-28T09:00:00+00:00
0.07200000000000000000, 2024-01-28T09:00:00+00:00, 2024-01-28T09:30:00+00:00
0.07500000000000000000, 2024-01-28T09:30:00+00:00, 2024-01-28T10:00:00+00:00
0.06500000000000000000, 2024-01-28T10:00:00+00:00, 2024-01-28T10:30:00+00:00
0.07700000000000000000, 2024-01-28T10:30:00+00:00, 2024-01-28T11:00:00+00:00
0.05800000000000000000, 2024-01-28T11:00:00+00:00, 2024-01-28T11:30:00+00:00
0.11400000000000000000, 2024-01-28T11:30:00+00:00, 2024-01-28T12:00:00+00:00
0.11000000000000000000, 2024-01-28T12:00:00+00:00, 2024-01-28T12:30:00+00:00
0.12000000000000000000, 2024-01-28T12:30:00+00:00, 2024-01-28T13:00:00+00:00
0.19900000000000000000, 2024-01-28T13:00:00+00:00, 2024-01-28T13:30:00+00:00
0.08300000000000000000, 2024-01-28T13:30:00+00:00, 2024-01-28T14:00:00+00:00
0.11600000000000000000, 2024-01-28T14:00:00+00:00, 2024-01-28T14:30:00+00:00
0.09900000000000000000, 2024-01-28T14:30:00+00:00, 2024-01-28T15:00:00+00:00
0.05700000000000000000, 2024-01-28T15:00:00+00:00, 2024-01-28T15:30:00+00:00
0.07200000000000000000, 2024-01-28T15:30:00+00:00, 2024-01-28T16:00:00+00:00
0.06600000000000000000, 2024-01-28T16:00:00+00:00, 2024-01-28T16:30:00+00:00
0.07400000000000000000, 2024-01-28T16:30:00+00:00, 2024-01-28T17:00:00+00:00
0.09300000000000000000, 2024-01-28T17:00:00+00:00, 2024-01-28T17:30:00+00:00
0.07800000000000000000, 2024-01-28T17:30:00+00:00, 2024-01-28T18:00:00+00:00
0.07500000000000000000, 2024-01-28T18:00:00+00:00, 2024-01-28T18:30:00+00:00
0.08500000000000000000, 2024-01-28T18:30:00+00:00, 2024-01-28T19:00:00+00:00
0.13000000000000000000, 2024-01-28T19:00:00+00:00, 2024-01-28T19:30:00+00:00
0.11200000000000000000, 2024-01-28T19:30:00+00:00, 2024-01-28T20:00:00+00:00
0.10900000000000000000, 2024-01-28T20:00:00+00:00, 2024-01-28T20:30:00+00:00
0.10000000000000000000, 2024-01-28T20:30:00+00:00, 2024-01-28T21:00:00+00:00
0.07000000000000000000, 2024-01-28T21:00:00+00:00, 2024-01-28T21:30:00+00:00
0.08100000000000000000, 2024-01-28T21:30:00+00:00, 2024-01-28T22:00:00+00:00
0.08400000000000000000, 2024-01-28T22:00:00+00:00, 2024-01-28T22:30:00+00:00
0.06100000000000000000, 2024-01-28T22:30:00+00:00, 2024-01-28T23:00:00+00:00
0.06900000000000000000, 2024-01-28T23:00:00+00:00, 2024-01-28T23:30:00+00:00
0.06100000000000000000, 2024-01-28T23:30:00+00:00, 2024-01-29T00:00:00+00:00
0.07400000000000000000, 2024-01-29T00:00:00+00:00, 2024-01-29T00:30:00+00:00
0.05700000000000000000, 2024-01-29T00:30:00+00:00, 2024-01-29T01:00:00+00:00
0.06500000000000000000, 2024-01-29T01:00:00+00:00, 2024-01-29T01:30:00+00:00
0.07200000000000000000, 2024-01-29T01:30:00+00:00, 2024-01-29T02:00:00+00:00
0.05700000000000000000, 2024-01-29T02:00:00+00:00, 2024-01-29T02:30:00+00:00
0.07600000000000000000, 2024-01-29T02:30:00+00:00, 2024-01-29T03:00:00+00:00
0.06100000000000000000, 2024-01-29T03:00:00+00:00, 2024-01-29T03:30:00+00:00
0.05800000000000000000, 2024-01-29T03:30:00+00:00, 2024-01-29T04:00:00+00:00
0.08000000000000000000, 2024-01-29T04:00:00+00:00, 2024-01-29T04:30:00+00:00
0.05600000000000000000, 2024-01-29T04:30:00+00:00, 2024-01-29T05:00:00+00:00
0.05900000000000000000, 2024-01-29T05:00:00+00:00, 2024-01-29T05:30:00+00:00
0.07600000000000000000, 2024-01-29T05:30:00+00:00, 2024-01-29T06:00:00+00:00
0.10600000000000000000, 2024-01-29T06:00:00+00:00, 2024-01-29T06:30:00+00:00
0.10900000000000000000, 2024-01-29T06:30:00+00:00, 2024-01-29T07:00:00+00:00
0.10900000000000000000, 2024-01-29T07:00:00+00:00, 2024-01-29T07:30:00+00:00
0.10200000000000000000, 2024-01-29T07:30:00+00:00, 2024-01-29T08:00:00+00:00
0.07400000000000000000, 2024-01-29T08:00:00+00:00, 2024-01-29T08:30:00+00:00
0.06300000000000000000, 2024-01-29T08:30:00+00:00, 2024-01-29T09:00:00+00:00
0.94800000000000000000, 2024-01-29T09:00:00+00:00, 2024-01-29T09:30:00+00:00
0.75400000000000000000, 2024-01-29T09:30:00+00:00, 2024-01-29T10:00:00+00:00
0.09500000000000000000, 2024-01-29T10:00:00+00:00, 2024-01-29T10:30:00+00:00
0.07400000000000000000, 2024-01-29T10:30:00+00:00, 2024-01-29T11:00:00+00:00
0.06800000000000000000, 2024-01-29T11:00:00+00:00, 2024-01-29T11:30:00+00:00
0.13200000000000000000, 2024-01-29T11:30:00+00:00, 2024-01-29T12:00:00+00:00
0.10700000000000000000, 2024-01-29T12:00:00+00:00, 2024-01-29T12:30:00+00:00
0.10500000000000000000, 2024-01-29T12:30:00+00:00, 2024-01-29T13:00:00+00:00
0.09400000000000000000, 2024-01-29T13:00:00+00:00, 2024-01-29T13:30:00+00:00
0.15600000000000000000, 2024-01-29T13:30:00+00:00, 2024-01-29T14:00:00+00:00
0.10400000000000000000, 2024-01-29T14:00:00+00:00, 2024-01-29T14:30:00+00:00
0.08700000000000000000, 2024-01-29T14:30:00+00:00, 2024-01-29T15:00:00+00:00
0.10600000000000000000, 2024-01-29T15:00:00+00:00, 2024-01-29T15:30:00+00:00
0.10400000000000000000, 2024-01-29T15:30:00+00:00, 2024-01-29T16:00:00+00:00
0.18100000000000000000, 2024-01-29T16:00:00+00:00, 2024-01-29T16:30:00+00:00
0.17100000000000000000, 2024-01-29T16:30:00+00:00, 2024-01-29T17:00:00+00:00
0.26400000000000000000, 2024-01-29T17:00:00+00:00, 2024-01-29T17:30:00+00:00
0.11500000000000000000, 2024-01-29T17:30:00+00:00, 2024-01-29T18:00:00+00:00
0.09600000000000000000, 2024-01-29T18:00:00+00:00, 2024-01-29T18:30:00+00:00
0.15600000000000000000, 2024-01-29T18:30:00+00:00, 2024-01-29T19:00:00+00:00
